IIL_A76A,20230818120000,-51.45,-38.19
IIL_A76A,20230818130000,-51.4483,-38.1887
IIL_A76A,20230818140000,-51.4466,-38.188
IIL_A76A,20230818150000,-51.4448,-38.1876
IIL_A76A,20230818160000,-51.443,-38.1878
IIL_A76A,20230818170000,-51.4414,-38.1885
IIL_A76A,20230818180000,-51.4399,-38.1896
IIL_A76A,20230818190000,-51.4387,-38.1912
IIL_A76A,20230818200000,-51.4378,-38.193
IIL_A76A,20230818210000,-51.4373,-38.195
IIL_A76A,20230818220000,-51.4371,-38.197
IIL_A76A,20230818230000,-51.4374,-38.1988
IIL_A76A,20230819000000,-51.4381,-38.2003
IIL_A76A,20230819010000,-51.4391,-38.2012
IIL_A76A,20230819020000,-51.4403,-38.2015
IIL_A76A,20230819030000,-51.4415,-38.2012
IIL_A76A,20230819040000,-51.4427,-38.2002
IIL_A76A,20230819050000,-51.4438,-38.1987
IIL_A76A,20230819060000,-51.4446,-38.1967
IIL_A76A,20230819070000,-51.4452,-38.1944
IIL_A76A,20230819080000,-51.4455,-38.1918
IIL_A76A,20230819090000,-51.4455,-38.1891
IIL_A76A,20230819100000,-51.4452,-38.1865
IIL_A76A,20230819110000,-51.4446,-38.1841
IIL_A76A,20230819120000,-51.4438,-38.1819
IIL_A76A,20230819130000,-51.4427,-38.1802
IIL_A76A,20230819140000,-51.4415,-38.1788
IIL_A76A,20230819150000,-51.4402,-38.1779
IIL_A76A,20230819160000,-51.439,-38.1775
IIL_A76A,20230819170000,-51.4379,-38.1775
IIL_A76A,20230819180000,-51.4371,-38.1779
IIL_A76A,20230819190000,-51.4367,-38.1787
IIL_A76A,20230819200000,-51.4368,-38.1795
IIL_A76A,20230819210000,-51.4373,-38.1801
IIL_A76A,20230819220000,-51.4381,-38.1803
IIL_A76A,20230819230000,-51.4392,-38.18
IIL_A76A,20230820000000,-51.4404,-38.1792
IIL_A76A,20230820010000,-51.4417,-38.178
IIL_A76A,20230820020000,-51.443,-38.1763
IIL_A76A,20230820030000,-51.4442,-38.1743
IIL_A76A,20230820040000,-51.4453,-38.172
IIL_A76A,20230820050000,-51.4463,-38.1695
IIL_A76A,20230820060000,-51.4472,-38.1669
IIL_A76A,20230820070000,-51.4479,-38.1641
IIL_A76A,20230820080000,-51.4484,-38.1612
IIL_A76A,20230820090000,-51.4488,-38.1584
IIL_A76A,20230820100000,-51.449,-38.1556
IIL_A76A,20230820110000,-51.4491,-38.1529
IIL_A76A,20230820120000,-51.449,-38.1503
IIL_A76A,20230820130000,-51.4489,-38.1479
IIL_A76A,20230820140000,-51.4487,-38.1458
IIL_A76A,20230820150000,-51.4484,-38.144
IIL_A76A,20230820160000,-51.4482,-38.1425
IIL_A76A,20230820170000,-51.4482,-38.1414
IIL_A76A,20230820180000,-51.4483,-38.1406
IIL_A76A,20230820190000,-51.4487,-38.1401
IIL_A76A,20230820200000,-51.4494,-38.1398
IIL_A76A,20230820210000,-51.4503,-38.1396
IIL_A76A,20230820220000,-51.4514,-38.1394
IIL_A76A,20230820230000,-51.4528,-38.139
IIL_A76A,20230821000000,-51.4543,-38.1384
IIL_A76A,20230821010000,-51.456,-38.1376
IIL_A76A,20230821020000,-51.4577,-38.1364
IIL_A76A,20230821030000,-51.4595,-38.135
IIL_A76A,20230821040000,-51.4613,-38.1332
IIL_A76A,20230821050000,-51.463,-38.1311
IIL_A76A,20230821060000,-51.4648,-38.1288
IIL_A76A,20230821070000,-51.4665,-38.1261
IIL_A76A,20230821080000,-51.4681,-38.1233
IIL_A76A,20230821090000,-51.4695,-38.1202
IIL_A76A,20230821100000,-51.4709,-38.117
IIL_A76A,20230821110000,-51.4722,-38.1137
IIL_A76A,20230821120000,-51.4733,-38.1103
IIL_A76A,20230821130000,-51.4743,-38.1069
IIL_A76A,20230821140000,-51.4752,-38.1034
IIL_A76A,20230821150000,-51.4759,-38.1
IIL_A76A,20230821160000,-51.4765,-38.0967
IIL_A76A,20230821170000,-51.4769,-38.0935
IIL_A76A,20230821180000,-51.4773,-38.0905
IIL_A76A,20230821190000,-51.4776,-38.0877
IIL_A76A,20230821200000,-51.4779,-38.0852
IIL_A76A,20230821210000,-51.4783,-38.083
IIL_A76A,20230821220000,-51.4787,-38.0812
IIL_A76A,20230821230000,-51.4792,-38.0798
IIL_A76A,20230822000000,-51.48,-38.0788
IIL_A76A,20230822010000,-51.4812,-38.0782
IIL_A76A,20230822020000,-51.4825,-38.0778
IIL_A76A,20230822030000,-51.4842,-38.0774
IIL_A76A,20230822040000,-51.4861,-38.077
IIL_A76A,20230822050000,-51.4882,-38.0765
IIL_A76A,20230822060000,-51.4905,-38.0758
IIL_A76A,20230822070000,-51.4929,-38.0747
IIL_A76A,20230822080000,-51.4955,-38.0734
IIL_A76A,20230822090000,-51.498,-38.0717
IIL_A76A,20230822100000,-51.5006,-38.0696
IIL_A76A,20230822110000,-51.5032,-38.0672
IIL_A76A,20230822120000,-51.5057,-38.0645
IIL_A76F,20230818120000,-51.32,-37.23
IIL_A76F,20230818130000,-51.3183,-37.2295
IIL_A76F,20230818140000,-51.3165,-37.2294
IIL_A76F,20230818150000,-51.3146,-37.2298
IIL_A76F,20230818160000,-51.3127,-37.2305
IIL_A76F,20230818170000,-51.3109,-37.2317
IIL_A76F,20230818180000,-51.3092,-37.2332
IIL_A76F,20230818190000,-51.3076,-37.2352
IIL_A76F,20230818200000,-51.3062,-37.2374
IIL_A76F,20230818210000,-51.305,-37.2398
IIL_A76F,20230818220000,-51.304,-37.2424
IIL_A76F,20230818230000,-51.3034,-37.2451
IIL_A76F,20230819000000,-51.3029,-37.2476
IIL_A76F,20230819010000,-51.3028,-37.2501
IIL_A76F,20230819020000,-51.3029,-37.2523
IIL_A76F,20230819030000,-51.3032,-37.2541
IIL_A76F,20230819040000,-51.3037,-37.2555
IIL_A76F,20230819050000,-51.3044,-37.2561
IIL_A76F,20230819060000,-51.305,-37.256
IIL_A76F,20230819070000,-51.3054,-37.2551
IIL_A76F,20230819080000,-51.3056,-37.2538
IIL_A76F,20230819090000,-51.3056,-37.252
IIL_A76F,20230819100000,-51.3052,-37.2501
IIL_A76F,20230819110000,-51.3046,-37.2481
IIL_A76F,20230819120000,-51.3036,-37.2462
IIL_A76F,20230819130000,-51.3023,-37.2446
IIL_A76F,20230819140000,-51.3007,-37.2434
IIL_A76F,20230819150000,-51.299,-37.2426
IIL_A76F,20230819160000,-51.2972,-37.2422
IIL_A76F,20230819170000,-51.2954,-37.2422
IIL_A76F,20230819180000,-51.2938,-37.2427
IIL_A76F,20230819190000,-51.2923,-37.2435
IIL_A76F,20230819200000,-51.2911,-37.2446
IIL_A76F,20230819210000,-51.2901,-37.2459
IIL_A76F,20230819220000,-51.2895,-37.2473
IIL_A76F,20230819230000,-51.2892,-37.2486
IIL_A76F,20230820000000,-51.2893,-37.2498
IIL_A76F,20230820010000,-51.2897,-37.2506
IIL_A76F,20230820020000,-51.2903,-37.2509
IIL_A76F,20230820030000,-51.2911,-37.2505
IIL_A76F,20230820040000,-51.2919,-37.2495
IIL_A76F,20230820050000,-51.2925,-37.248
IIL_A76F,20230820060000,-51.2929,-37.2462
IIL_A76F,20230820070000,-51.293,-37.2442
IIL_A76F,20230820080000,-51.293,-37.242
IIL_A76F,20230820090000,-51.2926,-37.2399
IIL_A76F,20230820100000,-51.2921,-37.2378
IIL_A76F,20230820110000,-51.2914,-37.236
IIL_A76F,20230820120000,-51.2905,-37.2344
IIL_A76F,20230820130000,-51.2895,-37.2332
IIL_A76F,20230820140000,-51.2885,-37.2324
IIL_A76F,20230820150000,-51.2875,-37.232
IIL_A76F,20230820160000,-51.2867,-37.2321
IIL_A76F,20230820170000,-51.286,-37.2327
IIL_A76F,20230820180000,-51.2857,-37.2336
IIL_A76F,20230820190000,-51.2857,-37.2347
IIL_A76F,20230820200000,-51.2861,-37.2357
IIL_A76F,20230820210000,-51.2868,-37.2367
IIL_A76F,20230820220000,-51.2878,-37.2373
IIL_A76F,20230820230000,-51.289,-37.2376
IIL_A76F,20230821000000,-51.2903,-37.2375
IIL_A76F,20230821010000,-51.2917,-37.2369
IIL_A76F,20230821020000,-51.2931,-37.2359
IIL_A76F,20230821030000,-51.2945,-37.2346
IIL_A76F,20230821040000,-51.2958,-37.2328
IIL_A76F,20230821050000,-51.2971,-37.2307
IIL_A76F,20230821060000,-51.2982,-37.2283
IIL_A76F,20230821070000,-51.2991,-37.2258
IIL_A76F,20230821080000,-51.2999,-37.2231
IIL_A76F,20230821090000,-51.3006,-37.2204
IIL_A76F,20230821100000,-51.3011,-37.2176
IIL_A76F,20230821110000,-51.3014,-37.215
IIL_A76F,20230821120000,-51.3017,-37.2124
IIL_A76F,20230821130000,-51.3018,-37.2101
IIL_A76F,20230821140000,-51.3019,-37.2079
IIL_A76F,20230821150000,-51.3019,-37.2061
IIL_A76F,20230821160000,-51.3019,-37.2045
IIL_A76F,20230821170000,-51.3021,-37.2033
IIL_A76F,20230821180000,-51.3024,-37.2024
IIL_A76F,20230821190000,-51.3029,-37.2019
IIL_A76F,20230821200000,-51.3038,-37.2017
IIL_A76F,20230821210000,-51.3049,-37.2016
IIL_A76F,20230821220000,-51.3062,-37.2017
IIL_A76F,20230821230000,-51.3077,-37.2017
IIL_A76F,20230822000000,-51.3095,-37.2017
IIL_A76F,20230822010000,-51.3115,-37.2017
IIL_A76F,20230822020000,-51.3137,-37.2015
IIL_A76F,20230822030000,-51.316,-37.2011
IIL_A76F,20230822040000,-51.3185,-37.2005
IIL_A76F,20230822050000,-51.3211,-37.1996
IIL_A76F,20230822060000,-51.3238,-37.1984
IIL_A76F,20230822070000,-51.3265,-37.1969
IIL_A76F,20230822080000,-51.3292,-37.195
IIL_A76F,20230822090000,-51.3319,-37.1928
IIL_A76F,20230822100000,-51.3346,-37.1904
IIL_A76F,20230822110000,-51.3372,-37.1876
IIL_A76F,20230822120000,-51.3397,-37.1846
IIL_A76H,20230818120000,-52.53,-38.22
IIL_A76H,20230818130000,-52.5278,-38.2228
IIL_A76H,20230818140000,-52.5255,-38.2255
IIL_A76H,20230818150000,-52.5231,-38.2279
IIL_A76H,20230818160000,-52.5206,-38.2302
IIL_A76H,20230818170000,-52.518,-38.2324
IIL_A76H,20230818180000,-52.5153,-38.2345
IIL_A76H,20230818190000,-52.5125,-38.2365
IIL_A76H,20230818200000,-52.5096,-38.2385
IIL_A76H,20230818210000,-52.5066,-38.2406
IIL_A76H,20230818220000,-52.5035,-38.2427
IIL_A76H,20230818230000,-52.5004,-38.2449
IIL_A76H,20230819000000,-52.4972,-38.2472
IIL_A76H,20230819010000,-52.4939,-38.2496
IIL_A76H,20230819020000,-52.4907,-38.2522
IIL_A76H,20230819030000,-52.4874,-38.2549
IIL_A76H,20230819040000,-52.4841,-38.2579
IIL_A76H,20230819050000,-52.4807,-38.261
IIL_A76H,20230819060000,-52.4774,-38.2643
IIL_A76H,20230819070000,-52.4742,-38.2678
IIL_A76H,20230819080000,-52.4709,-38.2715
IIL_A76H,20230819090000,-52.4678,-38.2754
IIL_A76H,20230819100000,-52.4647,-38.2796
IIL_A76H,20230819110000,-52.4616,-38.2839
IIL_A76H,20230819120000,-52.4587,-38.2884
IIL_A76H,20230819130000,-52.4558,-38.2932
IIL_A76H,20230819140000,-52.4531,-38.2981
IIL_A76H,20230819150000,-52.4504,-38.3032
IIL_A76H,20230819160000,-52.4479,-38.3084
IIL_A76H,20230819170000,-52.4456,-38.3138
IIL_A76H,20230819180000,-52.4434,-38.3193
IIL_A76H,20230819190000,-52.4414,-38.3248
IIL_A76H,20230819200000,-52.4396,-38.3305
IIL_A76H,20230819210000,-52.438,-38.3362
IIL_A76H,20230819220000,-52.4366,-38.3419
IIL_A76H,20230819230000,-52.4354,-38.3476
IIL_A76H,20230820000000,-52.4344,-38.3532
IIL_A76H,20230820010000,-52.4337,-38.3587
IIL_A76H,20230820020000,-52.4333,-38.3641
IIL_A76H,20230820030000,-52.433,-38.3693
IIL_A76H,20230820040000,-52.433,-38.3743
IIL_A76H,20230820050000,-52.4332,-38.3791
IIL_A76H,20230820060000,-52.4336,-38.3836
IIL_A76H,20230820070000,-52.4341,-38.3878
IIL_A76H,20230820080000,-52.4347,-38.3916
IIL_A76H,20230820090000,-52.4353,-38.3951
IIL_A76H,20230820100000,-52.436,-38.3983
IIL_A76H,20230820110000,-52.4367,-38.401
IIL_A76H,20230820120000,-52.4373,-38.4034
IIL_A76H,20230820130000,-52.4378,-38.4055
IIL_A76H,20230820140000,-52.438,-38.4074
IIL_A76H,20230820150000,-52.438,-38.4091
IIL_A76H,20230820160000,-52.4377,-38.4108
IIL_A76H,20230820170000,-52.4371,-38.4125
IIL_A76H,20230820180000,-52.4364,-38.4144
IIL_A76H,20230820190000,-52.4354,-38.4165
IIL_A76H,20230820200000,-52.4344,-38.4189
IIL_A76H,20230820210000,-52.4332,-38.4216
IIL_A76H,20230820220000,-52.4321,-38.4247
IIL_A76H,20230820230000,-52.431,-38.428
IIL_A76H,20230821000000,-52.4299,-38.4317
IIL_A76H,20230821010000,-52.4289,-38.4356
IIL_A76H,20230821020000,-52.428,-38.4398
IIL_A76H,20230821030000,-52.4273,-38.4442
IIL_A76H,20230821040000,-52.4268,-38.4488
IIL_A76H,20230821050000,-52.4264,-38.4534
IIL_A76H,20230821060000,-52.4262,-38.4582
IIL_A76H,20230821070000,-52.4263,-38.463
IIL_A76H,20230821080000,-52.4265,-38.4679
IIL_A76H,20230821090000,-52.427,-38.4726
IIL_A76H,20230821100000,-52.4276,-38.4773
IIL_A76H,20230821110000,-52.4285,-38.4818
IIL_A76H,20230821120000,-52.4295,-38.4862
IIL_A76H,20230821130000,-52.4307,-38.4904
IIL_A76H,20230821140000,-52.4321,-38.4944
IIL_A76H,20230821150000,-52.4336,-38.4981
IIL_A76H,20230821160000,-52.4352,-38.5016
IIL_A76H,20230821170000,-52.4368,-38.5049
IIL_A76H,20230821180000,-52.4386,-38.5078
IIL_A76H,20230821190000,-52.4404,-38.5106
IIL_A76H,20230821200000,-52.4422,-38.5131
IIL_A76H,20230821210000,-52.444,-38.5154
IIL_A76H,20230821220000,-52.4458,-38.5175
IIL_A76H,20230821230000,-52.4475,-38.5195
IIL_A76H,20230822000000,-52.4492,-38.5215
IIL_A76H,20230822010000,-52.4509,-38.5234
IIL_A76H,20230822020000,-52.4525,-38.5253
IIL_A76H,20230822030000,-52.454,-38.5272
IIL_A76H,20230822040000,-52.4556,-38.5292
IIL_A76H,20230822050000,-52.457,-38.5313
IIL_A76H,20230822060000,-52.4585,-38.5335
IIL_A76H,20230822070000,-52.4599,-38.5358
IIL_A76H,20230822080000,-52.4613,-38.5383
IIL_A76H,20230822090000,-52.4628,-38.541
IIL_A76H,20230822100000,-52.4643,-38.5437
IIL_A76H,20230822110000,-52.4659,-38.5466
IIL_A76H,20230822120000,-52.4675,-38.5495
IIL_A76G,20230818120000,-54.16,-40.24
IIL_A76G,20230818130000,-54.1589,-40.2417
IIL_A76G,20230818140000,-54.1579,-40.2435
IIL_A76G,20230818150000,-54.1568,-40.2455
IIL_A76G,20230818160000,-54.1558,-40.2476
IIL_A76G,20230818170000,-54.1551,-40.2499
IIL_A76G,20230818180000,-54.1546,-40.2524
IIL_A76G,20230818190000,-54.1543,-40.2549
IIL_A76G,20230818200000,-54.1544,-40.2573
IIL_A76G,20230818210000,-54.1546,-40.2595
IIL_A76G,20230818220000,-54.1551,-40.2615
IIL_A76G,20230818230000,-54.1557,-40.263
IIL_A76G,20230819000000,-54.1565,-40.264
IIL_A76G,20230819010000,-54.1571,-40.2645
IIL_A76G,20230819020000,-54.1576,-40.2644
IIL_A76G,20230819030000,-54.1576,-40.2638
IIL_A76G,20230819040000,-54.1572,-40.2631
IIL_A76G,20230819050000,-54.1565,-40.2626
IIL_A76G,20230819060000,-54.1555,-40.2623
IIL_A76G,20230819070000,-54.1543,-40.2624
IIL_A76G,20230819080000,-54.1531,-40.263
IIL_A76G,20230819090000,-54.1519,-40.264
IIL_A76G,20230819100000,-54.1508,-40.2653
IIL_A76G,20230819110000,-54.1499,-40.267
IIL_A76G,20230819120000,-54.1493,-40.269
IIL_A76G,20230819130000,-54.1488,-40.271
IIL_A76G,20230819140000,-54.1487,-40.2731
IIL_A76G,20230819150000,-54.1487,-40.2751
IIL_A76G,20230819160000,-54.149,-40.2769
IIL_A76G,20230819170000,-54.1496,-40.2784
IIL_A76G,20230819180000,-54.1502,-40.2794
IIL_A76G,20230819190000,-54.151,-40.28
IIL_A76G,20230819200000,-54.1517,-40.28
IIL_A76G,20230819210000,-54.1524,-40.2795
IIL_A76G,20230819220000,-54.1528,-40.2786
IIL_A76G,20230819230000,-54.1531,-40.2775
IIL_A76G,20230820000000,-54.153,-40.2763
IIL_A76G,20230820010000,-54.1527,-40.2752
IIL_A76G,20230820020000,-54.1522,-40.2744
IIL_A76G,20230820030000,-54.1516,-40.2739
IIL_A76G,20230820040000,-54.1509,-40.2738
IIL_A76G,20230820050000,-54.1502,-40.2741
IIL_A76G,20230820060000,-54.1497,-40.2748
IIL_A76G,20230820070000,-54.1494,-40.2757
IIL_A76G,20230820080000,-54.1493,-40.2767
IIL_A76G,20230820090000,-54.1494,-40.2776
IIL_A76G,20230820100000,-54.1498,-40.2782
IIL_A76G,20230820110000,-54.1503,-40.2785
IIL_A76G,20230820120000,-54.1508,-40.2784
IIL_A76G,20230820130000,-54.1513,-40.278
IIL_A76G,20230820140000,-54.1518,-40.2774
IIL_A76G,20230820150000,-54.1521,-40.2767
IIL_A76G,20230820160000,-54.1524,-40.2759
IIL_A76G,20230820170000,-54.1526,-40.2752
IIL_A76G,20230820180000,-54.1526,-40.2747
IIL_A76G,20230820190000,-54.1527,-40.2743
IIL_A76G,20230820200000,-54.1528,-40.2743
IIL_A76G,20230820210000,-54.1529,-40.2744
IIL_A76G,20230820220000,-54.1532,-40.2748
IIL_A76G,20230820230000,-54.1536,-40.2752
IIL_A76G,20230821000000,-54.1542,-40.2756
IIL_A76G,20230821010000,-54.1549,-40.276
IIL_A76G,20230821020000,-54.1558,-40.2763
IIL_A76G,20230821030000,-54.1567,-40.2764
IIL_A76G,20230821040000,-54.1578,-40.2762
IIL_A76G,20230821050000,-54.1589,-40.2759
IIL_A76G,20230821060000,-54.16,-40.2754
IIL_A76G,20230821070000,-54.1611,-40.2746
IIL_A76G,20230821080000,-54.1623,-40.2737
IIL_A76G,20230821090000,-54.1634,-40.2727
IIL_A76G,20230821100000,-54.1645,-40.2715
IIL_A76G,20230821110000,-54.1656,-40.2702
IIL_A76G,20230821120000,-54.1666,-40.2689
IIL_A76G,20230821130000,-54.1677,-40.2675
IIL_A76G,20230821140000,-54.1688,-40.2661
IIL_A76G,20230821150000,-54.1699,-40.2647
IIL_A76G,20230821160000,-54.171,-40.2633
IIL_A76G,20230821170000,-54.1722,-40.2618
IIL_A76G,20230821180000,-54.1734,-40.2604
IIL_A76G,20230821190000,-54.1747,-40.2588
IIL_A76G,20230821200000,-54.176,-40.2573
IIL_A76G,20230821210000,-54.1773,-40.2557
IIL_A76G,20230821220000,-54.1786,-40.2541
IIL_A76G,20230821230000,-54.18,-40.2525
IIL_A76G,20230822000000,-54.1814,-40.251
IIL_A76G,20230822010000,-54.1829,-40.2495
IIL_A76G,20230822020000,-54.1844,-40.248
IIL_A76G,20230822030000,-54.1859,-40.2465
IIL_A76G,20230822040000,-54.1874,-40.2451
IIL_A76G,20230822050000,-54.189,-40.2438
IIL_A76G,20230822060000,-54.1907,-40.2425
IIL_A76G,20230822070000,-54.1924,-40.2414
IIL_A76G,20230822080000,-54.1943,-40.2405
IIL_A76G,20230822090000,-54.1962,-40.2397
IIL_A76G,20230822100000,-54.1983,-40.2391
IIL_A76G,20230822110000,-54.2005,-40.2386
IIL_A76G,20230822120000,-54.2028,-40.2381
IIL_A76L,20230818120000,-52.43,-41.47
IIL_A76L,20230818130000,-52.4281,-41.4698
IIL_A76L,20230818140000,-52.4263,-41.4698
IIL_A76L,20230818150000,-52.4245,-41.4701
IIL_A76L,20230818160000,-52.4228,-41.4705
IIL_A76L,20230818170000,-52.4213,-41.4711
IIL_A76L,20230818180000,-52.4198,-41.4718
IIL_A76L,20230818190000,-52.4186,-41.4725
IIL_A76L,20230818200000,-52.4176,-41.4731
IIL_A76L,20230818210000,-52.4167,-41.4735
IIL_A76L,20230818220000,-52.416,-41.4737
IIL_A76L,20230818230000,-52.4154,-41.4736
IIL_A76L,20230819000000,-52.4149,-41.4731
IIL_A76L,20230819010000,-52.4143,-41.4723
IIL_A76L,20230819020000,-52.4138,-41.4712
IIL_A76L,20230819030000,-52.4132,-41.4699
IIL_A76L,20230819040000,-52.4125,-41.4685
IIL_A76L,20230819050000,-52.4117,-41.467
IIL_A76L,20230819060000,-52.4109,-41.4655
IIL_A76L,20230819070000,-52.41,-41.4639
IIL_A76L,20230819080000,-52.4091,-41.4625
IIL_A76L,20230819090000,-52.4082,-41.461
IIL_A76L,20230819100000,-52.4072,-41.4597
IIL_A76L,20230819110000,-52.4061,-41.4584
IIL_A76L,20230819120000,-52.4051,-41.4572
IIL_A76L,20230819130000,-52.4041,-41.4561
IIL_A76L,20230819140000,-52.4031,-41.455
IIL_A76L,20230819150000,-52.4021,-41.454
IIL_A76L,20230819160000,-52.4012,-41.4531
IIL_A76L,20230819170000,-52.4003,-41.4523
IIL_A76L,20230819180000,-52.3995,-41.4514
IIL_A76L,20230819190000,-52.3987,-41.4505
IIL_A76L,20230819200000,-52.3981,-41.4496
IIL_A76L,20230819210000,-52.3975,-41.4486
IIL_A76L,20230819220000,-52.397,-41.4475
IIL_A76L,20230819230000,-52.3965,-41.4464
IIL_A76L,20230820000000,-52.396,-41.4453
IIL_A76L,20230820010000,-52.3955,-41.4441
IIL_A76L,20230820020000,-52.395,-41.4429
IIL_A76L,20230820030000,-52.3946,-41.4417
IIL_A76L,20230820040000,-52.3941,-41.4404
IIL_A76L,20230820050000,-52.3938,-41.4391
IIL_A76L,20230820060000,-52.3935,-41.4376
IIL_A76L,20230820070000,-52.3932,-41.436
IIL_A76L,20230820080000,-52.3929,-41.4342
IIL_A76L,20230820090000,-52.3926,-41.4324
IIL_A76L,20230820100000,-52.3923,-41.4305
IIL_A76L,20230820110000,-52.3919,-41.4286
IIL_A76L,20230820120000,-52.3914,-41.4269
IIL_A76L,20230820130000,-52.3909,-41.4252
IIL_A76L,20230820140000,-52.3904,-41.4237
IIL_A76L,20230820150000,-52.3899,-41.4223
IIL_A76L,20230820160000,-52.3894,-41.4211
IIL_A76L,20230820170000,-52.389,-41.42
IIL_A76L,20230820180000,-52.3888,-41.4191
IIL_A76L,20230820190000,-52.3887,-41.4182
IIL_A76L,20230820200000,-52.3887,-41.4174
IIL_A76L,20230820210000,-52.389,-41.4166
IIL_A76L,20230820220000,-52.3893,-41.4157
IIL_A76L,20230820230000,-52.3899,-41.4147
IIL_A76L,20230821000000,-52.3905,-41.4136
IIL_A76L,20230821010000,-52.3912,-41.4123
IIL_A76L,20230821020000,-52.3919,-41.4109
IIL_A76L,20230821030000,-52.3927,-41.4093
IIL_A76L,20230821040000,-52.3936,-41.4075
IIL_A76L,20230821050000,-52.3944,-41.4055
IIL_A76L,20230821060000,-52.3953,-41.4035
IIL_A76L,20230821070000,-52.3962,-41.4013
IIL_A76L,20230821080000,-52.3971,-41.399
IIL_A76L,20230821090000,-52.398,-41.3966
IIL_A76L,20230821100000,-52.3988,-41.394
IIL_A76L,20230821110000,-52.3996,-41.3913
IIL_A76L,20230821120000,-52.4003,-41.3885
IIL_A76L,20230821130000,-52.4009,-41.3857
IIL_A76L,20230821140000,-52.4014,-41.3829
IIL_A76L,20230821150000,-52.4019,-41.3802
IIL_A76L,20230821160000,-52.4023,-41.3776
IIL_A76L,20230821170000,-52.4026,-41.3751
IIL_A76L,20230821180000,-52.403,-41.3728
IIL_A76L,20230821190000,-52.4033,-41.3707
IIL_A76L,20230821200000,-52.4037,-41.3688
IIL_A76L,20230821210000,-52.4042,-41.3673
IIL_A76L,20230821220000,-52.4049,-41.3661
IIL_A76L,20230821230000,-52.4057,-41.3653
IIL_A76L,20230822000000,-52.4069,-41.3648
IIL_A76L,20230822010000,-52.4082,-41.3644
